Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.582764	3.578335	1.578872	1.999463	0.005365	2.297165	10.440000	2.296281	10.610000	
3.355449	3.338050	1.570605	1.767445	0.007635	2.226768	18.180000	2.222493	18.250000	
3.173129	3.137207	1.564487	1.572720	0.009538	1.900870	33.500000	1.895611	34.060000	
3.059595	3.004498	1.558518	1.445980	0.010494	1.429945	48.860000	1.431442	48.170000	
2.936202	2.863157	1.554231	1.308927	0.010808	1.066311	62.760000	1.074732	62.140000	
2.861669	2.767771	1.551472	1.216299	0.011383	0.924441	67.600000	0.941382	66.710000	
2.806400	2.690049	1.547405	1.142644	0.011936	0.842627	70.820000	0.854772	70.020000	
2.758756	2.619324	1.545841	1.073483	0.012401	0.785897	73.040000	0.800339	72.210000	
2.733667	2.567823	1.542799	1.025024	0.013002	0.728752	74.780000	0.748194	74.230000	
2.684579	2.498593	1.541056	0.957537	0.013051	0.681311	76.980000	0.697243	76.540000	
2.611048	2.406105	1.537171	0.868933	0.013012	0.654168	77.860000	0.669052	77.720000	
2.621818	2.390698	1.535786	0.854912	0.013398	0.653152	78.140000	0.663179	77.920000	
2.595953	2.345390	1.535032	0.810358	0.013367	0.605733	79.980000	0.616450	79.420000	
2.575463	2.306387	1.532913	0.773473	0.013293	0.602018	80.060000	0.612386	79.430000	
2.551778	2.265610	1.528937	0.736673	0.013163	0.584187	80.760000	0.586172	80.800000	
2.549826	2.244679	1.530880	0.713800	0.013128	0.571492	81.280000	0.572672	81.360000	
2.563855	2.231626	1.528841	0.702785	0.013429	0.573712	81.440000	0.575589	81.160000	
2.592300	2.235914	1.530765	0.705149	0.013578	0.541016	82.680000	0.543838	82.190000	
2.558402	2.195132	1.526622	0.668510	0.013090	0.531833	82.960000	0.528165	82.710000	
2.525542	2.149988	1.525436	0.624552	0.012843	0.529802	82.800000	0.526976	82.820000	
