Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.129646	4.127994	1.936398	2.191596	0.003949	2.335966	10.000000	2.335485	10.000000	
3.948302	3.941151	1.927781	2.013370	0.006265	2.325661	11.580000	2.323295	12.140000	
3.807228	3.791881	1.919706	1.872176	0.008133	2.162915	19.760000	2.158062	19.860000	
3.658217	3.633538	1.909611	1.723927	0.009370	1.922929	30.700000	1.912508	30.540000	
3.592461	3.559432	1.904180	1.655252	0.009787	1.815951	35.380000	1.802337	36.900000	
3.551766	3.509975	1.898992	1.610983	0.010141	1.788965	37.580000	1.775437	38.570000	
3.512532	3.463267	1.895288	1.567979	0.010107	1.771218	38.200000	1.760726	39.110000	
3.499926	3.443620	1.890533	1.553087	0.010010	1.769268	38.980000	1.758890	40.070000	
3.483051	3.417217	1.886623	1.530594	0.010326	1.740822	39.720000	1.732586	40.620000	
3.487230	3.414381	1.885466	1.528915	0.010222	1.733376	41.280000	1.723928	41.440000	
3.487697	3.407047	1.884343	1.522704	0.010237	1.708787	42.120000	1.698360	42.670000	
3.483262	3.395459	1.882097	1.513362	0.010180	1.702991	42.680000	1.685451	43.410000	
3.484522	3.388462	1.879985	1.508477	0.010247	1.683212	44.020000	1.671271	44.380000	
3.490344	3.386716	1.878218	1.508498	0.010235	1.675235	44.280000	1.662949	44.330000	
3.479090	3.366148	1.876818	1.489330	0.010381	1.659409	45.360000	1.641800	46.090000	
3.476559	3.353829	1.875437	1.478392	0.010558	1.646620	46.380000	1.624095	46.610000	
3.500727	3.370304	1.877116	1.493187	0.010536	1.628783	46.440000	1.607073	47.160000	
3.495798	3.360411	1.874977	1.485435	0.010314	1.610917	47.400000	1.587560	48.190000	
3.497425	3.348835	1.873262	1.475574	0.010707	1.579467	48.760000	1.558104	49.140000	
3.500897	3.345921	1.874583	1.471338	0.010596	1.554680	49.120000	1.519775	50.180000	
