Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.863449	3.862202	1.903386	1.958816	0.004940	2.337155	10.000000	2.336497	10.000000	
3.528808	3.524010	1.867072	1.656938	0.007033	2.426500	22.020000	2.420162	22.110000	
3.324996	3.315707	1.841686	1.474021	0.008233	2.137519	25.800000	2.129591	26.210000	
3.181286	3.167363	1.821603	1.345760	0.008835	1.456991	45.200000	1.458875	45.110000	
3.050279	3.032255	1.798924	1.233332	0.008903	1.124984	60.420000	1.123991	59.380000	
2.957821	2.934798	1.779673	1.155125	0.009299	0.960344	66.180000	0.968937	65.740000	
2.874122	2.846050	1.760788	1.085262	0.009594	0.933151	67.900000	0.936014	67.300000	
2.807155	2.774040	1.743994	1.030045	0.009821	0.917245	68.740000	0.920965	68.280000	
2.748957	2.709179	1.728823	0.980356	0.010396	0.908506	69.900000	0.911649	69.420000	
2.680233	2.635091	1.709866	0.925225	0.010556	0.904209	71.100000	0.906936	70.180000	
2.647117	2.595687	1.704285	0.891403	0.010885	0.869994	72.360000	0.875601	71.380000	
2.590048	2.531676	1.682970	0.848706	0.011284	0.879814	72.420000	0.890837	71.980000	
2.548053	2.485416	1.665343	0.820073	0.011140	0.934661	72.040000	0.937442	72.300000	
2.507743	2.438065	1.653137	0.784928	0.011477	0.935729	72.860000	0.931188	72.930000	
2.485267	2.410793	1.641713	0.769080	0.011418	0.907949	73.500000	0.894911	73.390000	
2.458523	2.376498	1.626284	0.750215	0.011759	0.908636	74.080000	0.893591	74.040000	
2.423077	2.336996	1.617281	0.719715	0.011594	0.952241	74.060000	0.947119	74.280000	
2.447323	2.350034	1.625283	0.724751	0.012353	0.916298	74.600000	0.905623	74.720000	
2.407019	2.306801	1.607442	0.699358	0.012036	0.918932	74.920000	0.914350	74.780000	
2.371832	2.267600	1.587254	0.680346	0.011874	0.960162	74.620000	0.957780	74.880000	
