Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.084457	4.074227	0.004703	2.232958	19.840000	2.233170	19.670000	
3.832738	3.781350	0.008627	2.018696	27.720000	2.015724	28.380000	
3.675324	3.571304	0.010621	1.805882	38.160000	1.802104	38.640000	
3.603283	3.448536	0.011350	1.627735	45.420000	1.626981	44.940000	
3.580290	3.381286	0.011334	1.529801	49.140000	1.532242	48.470000	
3.635888	3.392785	0.011337	1.455894	52.200000	1.457123	51.440000	
3.648857	3.359459	0.011410	1.403997	54.300000	1.406980	53.670000	
3.658043	3.322668	0.011468	1.371247	56.020000	1.378137	55.350000	
3.697015	3.318403	0.011418	1.336250	57.500000	1.344697	56.910000	
3.739418	3.305981	0.011702	1.308695	58.780000	1.315221	58.360000	
3.759093	3.298720	0.011238	1.278953	60.160000	1.277707	59.970000	
3.790891	3.296863	0.011015	1.246878	61.640000	1.243102	61.350000	
3.841769	3.299135	0.011129	1.229979	62.480000	1.224859	62.490000	
3.900982	3.304187	0.011333	1.209918	63.280000	1.205579	63.610000	
3.936682	3.301214	0.011241	1.200629	63.660000	1.201512	63.550000	
3.948291	3.289325	0.010904	1.191922	64.140000	1.201811	63.940000	
4.012703	3.300290	0.011073	1.147641	65.400000	1.158882	65.030000	
4.065104	3.309382	0.011075	1.134335	66.060000	1.144547	65.570000	
4.073415	3.295078	0.010789	1.126837	66.360000	1.136536	66.070000	
4.127328	3.299238	0.010885	1.112088	67.100000	1.125651	66.630000	
