Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.466823	3.462066	1.229014	2.233052	0.004053	2.283278	10.000000	2.282557	10.000000	
3.321430	3.299509	1.221839	2.077669	0.006484	2.265051	19.160000	2.261779	19.880000	
3.221181	3.174847	1.218933	1.955914	0.008381	2.116123	21.360000	2.112709	22.540000	
3.121911	3.046221	1.216147	1.830074	0.009796	1.844746	35.200000	1.841654	35.980000	
3.078532	2.977311	1.215080	1.762231	0.010220	1.698718	42.780000	1.692349	42.900000	
3.012221	2.883404	1.212402	1.671003	0.010655	1.639055	44.840000	1.629517	45.260000	
3.009911	2.855662	1.211228	1.644433	0.010778	1.616427	46.100000	1.606127	46.340000	
3.010003	2.831609	1.210902	1.620707	0.010814	1.596564	46.720000	1.582665	46.910000	
3.021303	2.824853	1.210577	1.614276	0.010500	1.565244	48.200000	1.550100	48.080000	
3.021435	2.798916	1.209804	1.589112	0.010646	1.546580	48.980000	1.527756	49.120000	
3.053123	2.805894	1.209967	1.595927	0.010703	1.519277	49.780000	1.500726	49.980000	
3.060446	2.789560	1.208845	1.580715	0.010702	1.490812	51.000000	1.466040	51.230000	
3.095156	2.797711	1.209352	1.588359	0.010816	1.478751	51.500000	1.453563	52.010000	
3.097937	2.771890	1.208154	1.563735	0.010975	1.459287	52.560000	1.443384	52.750000	
3.122585	2.767490	1.207340	1.560151	0.011133	1.437767	53.500000	1.417331	54.120000	
3.151079	2.764169	1.208048	1.556122	0.011343	1.410057	54.300000	1.386742	55.160000	
3.173519	2.768891	1.207112	1.561779	0.011144	1.398047	54.820000	1.385356	55.480000	
3.198554	2.766212	1.206823	1.559388	0.011230	1.372058	56.060000	1.360442	56.440000	
3.219691	2.759290	1.205834	1.553456	0.011314	1.358404	56.920000	1.357318	57.390000	
3.241402	2.750171	1.206048	1.544123	0.011450	1.348891	57.340000	1.350230	57.820000	
