Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.168679	4.166132	1.932319	2.233812	0.004692	2.327369	10.000000	2.326562	10.000000	
4.045562	4.035648	1.921096	2.114552	0.006500	2.286257	11.880000	2.285580	12.110000	
3.926716	3.906114	1.908211	1.997904	0.008193	2.064098	24.540000	2.062525	24.900000	
3.825117	3.792515	1.896283	1.896232	0.009301	1.861176	33.540000	1.859856	33.770000	
3.740482	3.695784	1.885228	1.810555	0.009936	1.733466	39.400000	1.728570	39.840000	
3.668411	3.611687	1.875474	1.736213	0.010314	1.669574	41.820000	1.659780	42.750000	
3.618246	3.548402	1.868442	1.679960	0.010746	1.656220	43.320000	1.644462	44.020000	
3.576077	3.493667	1.859529	1.634139	0.010990	1.654223	43.460000	1.640465	44.720000	
3.554388	3.461648	1.855583	1.606066	0.010907	1.639548	44.380000	1.631927	45.250000	
3.539141	3.434443	1.849318	1.585125	0.011032	1.620182	45.580000	1.615795	45.830000	
3.532105	3.421003	1.848947	1.572056	0.010582	1.600751	46.680000	1.596665	46.680000	
3.529062	3.404090	1.845185	1.558905	0.010869	1.591384	47.120000	1.589012	47.690000	
3.538310	3.399145	1.843116	1.556029	0.011134	1.564223	48.740000	1.564717	48.380000	
3.532135	3.382040	1.839234	1.542806	0.011117	1.546720	49.400000	1.539626	49.020000	
3.541003	3.381880	1.839277	1.542603	0.010974	1.512789	50.220000	1.504472	50.460000	
3.538343	3.365293	1.837609	1.527684	0.011164	1.501927	51.020000	1.491325	50.900000	
3.538145	3.352694	1.834409	1.518285	0.011237	1.494297	51.300000	1.488181	51.090000	
3.545131	3.345320	1.833405	1.511915	0.011420	1.482242	51.820000	1.475540	51.610000	
3.580475	3.366883	1.835486	1.531398	0.011548	1.471424	52.300000	1.465196	52.620000	
3.557499	3.328285	1.831006	1.497279	0.011752	1.463305	52.940000	1.450034	52.880000	
