Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.116807	3.107598	1.234441	1.873157	0.006028	2.126121	22.860000	2.121301	22.810000	
2.687179	2.648876	1.211975	1.436901	0.009356	1.657702	41.580000	1.650536	40.910000	
2.499161	2.426209	1.207429	1.218780	0.010824	1.188728	60.880000	1.185780	60.280000	
2.368549	2.257869	1.202596	1.055273	0.011689	0.875337	70.360000	0.873074	70.270000	
2.246391	2.103191	1.199161	0.904029	0.011765	0.744513	74.100000	0.740686	74.680000	
2.207342	2.024804	1.197180	0.827624	0.012291	0.675923	76.820000	0.673852	77.410000	
2.102579	1.889095	1.192072	0.697024	0.012172	0.627182	78.580000	0.626140	79.250000	
2.119089	1.862062	1.192566	0.669496	0.012691	0.596375	80.000000	0.599560	80.430000	
2.089272	1.807169	1.191258	0.615911	0.012285	0.583526	80.920000	0.584887	81.150000	
2.109796	1.789717	1.190514	0.599204	0.012479	0.554752	81.460000	0.556657	82.030000	
2.102183	1.760130	1.189293	0.570838	0.012068	0.537217	82.420000	0.541490	82.460000	
2.081878	1.714225	1.186205	0.528020	0.011842	0.515828	83.300000	0.519352	83.230000	
2.108517	1.713770	1.187255	0.526516	0.011700	0.505699	83.640000	0.509438	83.400000	
2.137546	1.700465	1.187120	0.513345	0.011989	0.501428	83.860000	0.510627	83.990000	
2.208298	1.735841	1.188681	0.547160	0.012069	0.481204	84.580000	0.490847	84.170000	
2.179524	1.699757	1.187890	0.511867	0.011471	0.471632	84.820000	0.477187	84.830000	
2.186450	1.688893	1.186953	0.501940	0.011167	0.470095	84.660000	0.472042	85.040000	
2.223268	1.694164	1.187259	0.506905	0.011206	0.455679	85.120000	0.454908	85.420000	
2.223433	1.662660	1.185572	0.477088	0.011231	0.447267	85.700000	0.449714	85.790000	
2.274012	1.677899	1.184571	0.493328	0.011327	0.445491	85.580000	0.446349	86.040000	
