Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.167469	4.164020	1.940233	2.223787	0.004495	2.299690	10.560000	2.299774	10.540000	
4.076624	4.064384	1.936535	2.127849	0.005550	2.245178	14.620000	2.244115	13.980000	
3.958540	3.932044	1.931630	2.000415	0.007253	2.175732	20.740000	2.170283	21.880000	
3.827559	3.783785	1.923413	1.860373	0.008586	1.843264	33.160000	1.833961	34.040000	
3.734086	3.669810	1.915988	1.753822	0.009838	1.674727	42.500000	1.666584	42.690000	
3.649247	3.566761	1.906903	1.659859	0.010340	1.646965	43.100000	1.634942	43.490000	
3.633395	3.531185	1.904226	1.626959	0.010857	1.607020	45.140000	1.596599	45.780000	
3.608488	3.489775	1.900748	1.589027	0.010906	1.595837	46.320000	1.585231	46.780000	
3.589804	3.455320	1.896290	1.559030	0.010916	1.578679	47.960000	1.570076	48.130000	
3.600035	3.449762	1.894551	1.555211	0.010915	1.545066	49.120000	1.534618	49.510000	
3.582520	3.413904	1.889682	1.524222	0.011074	1.517850	50.700000	1.507710	50.640000	
3.601676	3.414888	1.890725	1.524163	0.011206	1.503929	51.400000	1.494404	51.250000	
3.610508	3.407269	1.888401	1.518868	0.011212	1.477601	51.940000	1.471359	52.330000	
3.618846	3.399944	1.886396	1.513548	0.011178	1.453388	51.920000	1.453403	52.440000	
3.633172	3.395120	1.885504	1.509616	0.011322	1.441450	52.260000	1.439918	53.100000	
3.633088	3.374968	1.884274	1.490695	0.011482	1.418793	53.520000	1.409324	54.770000	
3.656014	3.377307	1.884153	1.493155	0.011647	1.400555	54.340000	1.393179	55.110000	
3.655692	3.356682	1.881447	1.475234	0.011787	1.380514	55.140000	1.367611	55.950000	
3.676964	3.356855	1.880599	1.476257	0.011931	1.389435	55.520000	1.371720	56.290000	
3.686332	3.356340	1.880601	1.475739	0.011671	1.375595	55.860000	1.357881	56.850000	
