Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.197459	3.194354	1.227295	1.967059	0.005364	2.273174	16.980000	2.270570	16.990000	
2.919757	2.907462	1.218069	1.689393	0.007719	2.316338	22.540000	2.308647	22.880000	
2.669317	2.645350	1.212147	1.433203	0.009112	1.911416	35.220000	1.900651	35.640000	
2.537331	2.500980	1.209375	1.291605	0.009880	1.182032	59.280000	1.174689	59.270000	
2.450640	2.401087	1.205635	1.195452	0.010485	0.955919	67.280000	0.943357	66.990000	
2.334057	2.272659	1.201645	1.071015	0.010618	0.854251	70.720000	0.842496	70.680000	
2.256051	2.179753	1.198893	0.980860	0.011172	0.767689	73.860000	0.760422	73.670000	
2.207131	2.114939	1.197544	0.917395	0.011718	0.736454	75.140000	0.723644	75.540000	
2.153814	2.049476	1.196242	0.853233	0.011684	0.718907	75.600000	0.701124	76.470000	
2.130795	2.008383	1.194974	0.813409	0.012277	0.717151	76.500000	0.695704	77.190000	
2.079749	1.948236	1.193359	0.754876	0.011926	0.679371	77.660000	0.657498	78.790000	
2.026586	1.887230	1.190721	0.696509	0.011539	0.674418	77.940000	0.650501	79.270000	
2.048667	1.886970	1.191391	0.695579	0.012316	0.650954	78.880000	0.625075	79.890000	
2.050943	1.878951	1.192198	0.686753	0.012134	0.637097	79.540000	0.615703	80.060000	
2.016653	1.831878	1.190360	0.641518	0.012133	0.633956	79.800000	0.607328	80.470000	
2.016860	1.818541	1.189680	0.628861	0.012186	0.637650	79.820000	0.618181	80.400000	
1.977341	1.767310	1.188090	0.579220	0.012121	0.620211	80.480000	0.597454	80.700000	
2.015188	1.794845	1.188754	0.606091	0.011985	0.611835	81.020000	0.583365	81.030000	
2.013726	1.778210	1.189170	0.589040	0.012122	0.600289	81.520000	0.570971	81.420000	
2.009188	1.756637	1.187729	0.568908	0.012332	0.601206	81.180000	0.572552	81.400000	
