Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.100249	4.100017	0.004478	2.255878	14.720000	2.254527	14.990000	
3.897026	3.895994	0.007047	2.084285	27.240000	2.078999	27.520000	
3.742926	3.740748	0.009043	1.894886	34.040000	1.887033	34.990000	
3.606114	3.602622	0.010407	1.785603	38.360000	1.774390	39.480000	
3.513329	3.508575	0.011033	1.722126	41.580000	1.704264	42.900000	
3.438911	3.433199	0.010856	1.676627	44.040000	1.662323	44.480000	
3.419057	3.412319	0.010837	1.664292	44.720000	1.650755	45.170000	
3.400535	3.392661	0.010967	1.658515	45.000000	1.645294	45.800000	
3.389378	3.380398	0.011038	1.644951	45.660000	1.627545	46.680000	
3.365380	3.355058	0.011356	1.636042	46.500000	1.623334	47.180000	
3.340512	3.328668	0.011790	1.616759	47.240000	1.602342	47.920000	
3.340357	3.326704	0.012404	1.609769	47.520000	1.592719	47.920000	
3.304111	3.288840	0.012767	1.605575	47.560000	1.591362	47.940000	
3.306321	3.289399	0.013091	1.584730	48.600000	1.571280	48.890000	
3.298856	3.280300	0.013368	1.582408	48.260000	1.568083	49.020000	
3.293598	3.272849	0.013983	1.581271	48.760000	1.560917	49.790000	
3.281679	3.259344	0.014142	1.574026	48.680000	1.553297	49.800000	
3.266463	3.242688	0.014197	1.568475	48.880000	1.553094	49.620000	
3.265581	3.240355	0.014248	1.562764	49.300000	1.549353	49.990000	
3.261608	3.235228	0.014135	1.555678	49.100000	1.546585	49.790000	
