Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.160084	4.153952	1.939009	2.214942	0.004370	2.294239	13.140000	2.293996	13.410000	
4.023293	3.997744	1.932206	2.065538	0.006534	2.307369	13.260000	2.305628	13.620000	
3.895303	3.840795	1.924298	1.916496	0.008497	2.162766	15.660000	2.155734	16.270000	
3.814881	3.727384	1.918413	1.808970	0.009791	1.891507	31.560000	1.872599	32.510000	
3.733961	3.611481	1.911955	1.699526	0.010660	1.783730	37.320000	1.759233	38.170000	
3.710070	3.561036	1.906306	1.654731	0.010625	1.746013	39.320000	1.718839	40.580000	
3.694826	3.511933	1.900840	1.611093	0.011041	1.726734	40.880000	1.688866	43.280000	
3.723001	3.519790	1.899730	1.620060	0.010630	1.716817	42.300000	1.676925	43.610000	
3.726997	3.496089	1.897199	1.598890	0.010656	1.686058	44.440000	1.648207	45.630000	
3.740131	3.477629	1.895963	1.581665	0.010833	1.656725	45.220000	1.614445	46.710000	
3.779823	3.494401	1.894274	1.600128	0.010662	1.660956	46.200000	1.614896	47.390000	
3.783126	3.465311	1.891791	1.573520	0.010838	1.649474	46.780000	1.607996	47.800000	
3.809033	3.468593	1.892144	1.576449	0.010678	1.649731	47.820000	1.600683	48.560000	
3.853620	3.487004	1.891497	1.595507	0.010652	1.621381	48.400000	1.567309	49.470000	
3.863524	3.475740	1.890470	1.585271	0.010487	1.607712	49.400000	1.555233	50.740000	
3.884544	3.461818	1.889994	1.571824	0.010694	1.602592	49.920000	1.553467	50.670000	
3.915728	3.467246	1.888427	1.578819	0.010655	1.569776	50.980000	1.521960	51.790000	
3.953915	3.477533	1.889186	1.588347	0.010677	1.540115	51.340000	1.492625	52.570000	
3.972766	3.460765	1.888831	1.571934	0.010850	1.536961	52.680000	1.490020	53.690000	
4.015192	3.469500	1.889418	1.580082	0.010976	1.499479	54.080000	1.457151	54.700000	
