Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
2.646505	2.328994	0.011252	0.800299	76.740000	0.824191	75.630000	
2.607531	2.302311	0.010453	0.797354	77.020000	0.819342	76.130000	
2.645365	2.314833	0.010947	0.786895	77.360000	0.805173	76.460000	
2.652761	2.315649	0.010811	0.774212	77.720000	0.789334	77.160000	
2.679352	2.333746	0.010739	0.776500	77.740000	0.790872	77.130000	
2.666922	2.318037	0.010520	0.771483	77.860000	0.784287	77.150000	
2.689269	2.325728	0.010643	0.757669	78.240000	0.775639	77.630000	
2.678705	2.312494	0.010421	0.758988	78.360000	0.773108	77.720000	
2.685356	2.308601	0.010426	0.752101	78.680000	0.763529	77.800000	
2.712486	2.316233	0.010673	0.742671	78.660000	0.756790	78.220000	
2.713672	2.315461	0.010445	0.733204	79.060000	0.743255	78.440000	
2.727106	2.323041	0.010333	0.732614	79.200000	0.741586	78.650000	
2.734746	2.320127	0.010341	0.729985	79.480000	0.740599	78.750000	
2.745933	2.322112	0.010315	0.727265	79.660000	0.740660	78.860000	
2.722693	2.304964	0.009930	0.722381	79.640000	0.733327	79.270000	
2.759512	2.314843	0.010324	0.715075	79.800000	0.728179	79.500000	
2.774410	2.325059	0.010200	0.706612	80.320000	0.722707	79.760000	
2.791872	2.320094	0.010475	0.705465	80.140000	0.718408	79.430000	
2.788298	2.320750	0.010156	0.710374	80.400000	0.722035	79.310000	
2.803975	2.316543	0.010366	0.698317	80.260000	0.709986	79.830000	
2.820339	2.320178	0.010416	0.696726	80.720000	0.708158	80.040000	
2.798513	2.306480	0.010040	0.697895	80.560000	0.711614	80.190000	
2.820561	2.316578	0.010081	0.697723	80.900000	0.712600	80.080000	
2.825530	2.322362	0.009868	0.697686	80.960000	0.711191	80.330000	
2.861535	2.329162	0.010243	0.684719	81.280000	0.702494	80.820000	
2.861132	2.316313	0.010286	0.682546	81.320000	0.701847	80.510000	
2.856260	2.315634	0.010019	0.677861	81.660000	0.695833	80.750000	
2.848625	2.308212	0.009837	0.674475	81.440000	0.689404	81.200000	
2.898069	2.326003	0.010229	0.673111	81.360000	0.690573	81.230000	
2.872554	2.312318	0.009842	0.673086	81.220000	0.690848	81.140000	
2.902385	2.323603	0.009994	0.673766	81.520000	0.689157	81.150000	
2.893095	2.305474	0.009977	0.673289	81.640000	0.688690	81.050000	
2.948119	2.329501	0.010330	0.664901	81.820000	0.679235	81.370000	
2.940919	2.320196	0.010195	0.664793	81.840000	0.677547	81.420000	
2.939984	2.320547	0.010011	0.660239	82.140000	0.677235	81.510000	
2.943469	2.319299	0.009927	0.658283	82.060000	0.674609	81.680000	
2.974491	2.323537	0.010194	0.651624	82.180000	0.667794	81.660000	
2.955335	2.307933	0.009985	0.648629	82.140000	0.661338	81.830000	
