Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.225755	3.210611	1.222002	1.988609	0.005764	2.332154	13.460000	2.324078	13.260000	
2.976233	2.912366	1.206043	1.706323	0.008654	2.147726	17.240000	2.142891	17.710000	
2.835326	2.711574	1.197867	1.513707	0.010180	1.784665	35.820000	1.784579	35.790000	
2.759466	2.570906	1.192904	1.378001	0.011094	1.172694	61.060000	1.171807	60.100000	
2.726643	2.473067	1.188895	1.284172	0.011601	0.956888	67.120000	0.950023	66.890000	
2.690089	2.372460	1.185263	1.187197	0.011896	0.843222	70.940000	0.843844	70.670000	
2.658124	2.269970	1.180767	1.089203	0.012316	0.770279	73.140000	0.775419	73.310000	
2.682083	2.225127	1.179638	1.045489	0.012571	0.710292	75.700000	0.716377	75.610000	
2.668442	2.150460	1.176757	0.973703	0.012573	0.667855	76.900000	0.675581	77.100000	
2.699613	2.114222	1.177025	0.937197	0.012710	0.647606	77.820000	0.652570	78.020000	
2.694729	2.058671	1.173830	0.884841	0.012493	0.612127	79.420000	0.614866	79.140000	
2.788427	2.071114	1.176000	0.895114	0.012859	0.584261	80.380000	0.583229	80.440000	
2.752916	1.995876	1.172583	0.823293	0.012490	0.571085	80.920000	0.573602	80.790000	
2.836435	2.015752	1.174406	0.841347	0.012543	0.552810	81.940000	0.554253	81.450000	
2.878232	2.001053	1.172175	0.828878	0.012479	0.545112	81.980000	0.544515	82.120000	
2.850010	1.945356	1.171881	0.773475	0.012034	0.545210	82.200000	0.544361	82.230000	
2.974942	1.963843	1.173114	0.790729	0.012639	0.526546	82.740000	0.523093	83.070000	
3.024968	1.959116	1.173449	0.785667	0.012555	0.515580	82.940000	0.513301	83.260000	
3.080544	1.952466	1.172634	0.779832	0.012575	0.515325	83.220000	0.513313	83.410000	
3.119358	1.944403	1.171785	0.772618	0.012422	0.512876	83.320000	0.512375	83.470000	
