Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.421257	3.417926	1.541799	1.876127	0.005279	2.276927	18.300000	2.272461	18.700000	
3.084506	3.071512	1.501180	1.570332	0.007441	2.091511	26.060000	2.083425	26.390000	
2.829394	2.805224	1.465232	1.339991	0.008381	1.794291	37.820000	1.778871	38.240000	
2.653738	2.618132	1.434598	1.183533	0.008845	1.219895	56.220000	1.206435	56.560000	
2.500182	2.454615	1.399442	1.055174	0.008802	0.922571	67.460000	0.910520	67.170000	
2.398868	2.338710	1.372715	0.965994	0.009514	0.824790	71.220000	0.815219	71.060000	
2.296511	2.221852	1.344145	0.877707	0.009980	0.807617	73.440000	0.801099	73.020000	
2.232001	2.144877	1.320028	0.824849	0.010084	0.771462	74.840000	0.761342	74.840000	
2.164648	2.062518	1.300411	0.762107	0.010443	0.765287	76.380000	0.748582	76.500000	
2.103827	1.989525	1.278738	0.710787	0.010463	0.762659	77.400000	0.749121	77.560000	
2.081522	1.949905	1.254184	0.695721	0.010904	0.789663	77.500000	0.762712	78.430000	
1.985980	1.852147	1.212679	0.639468	0.010115	0.800026	78.360000	0.766272	79.070000	
2.009790	1.853992	1.211146	0.642846	0.010839	0.825985	78.400000	0.790070	79.230000	
2.030475	1.855813	1.212504	0.643309	0.011266	0.831923	78.560000	0.797824	79.400000	
1.993085	1.812462	1.191952	0.620510	0.010838	0.818766	78.820000	0.786298	80.100000	
2.001010	1.810213	1.191109	0.619104	0.010707	0.814434	79.420000	0.769145	80.160000	
2.012610	1.807323	1.187067	0.620256	0.010827	0.835189	79.500000	0.794035	80.400000	
1.954477	1.748991	1.158644	0.590347	0.010213	0.827999	79.880000	0.793636	81.000000	
2.011423	1.778100	1.173526	0.604574	0.010972	0.817525	80.260000	0.778066	81.260000	
2.000026	1.762397	1.161175	0.601222	0.010591	0.791489	80.720000	0.757457	81.580000	
