Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.121821	4.121699	1.923012	2.198686	0.004554	2.259139	17.700000	2.257656	17.610000	
3.896689	3.896138	1.890159	2.005980	0.007193	2.151518	19.760000	2.146916	20.350000	
3.690120	3.688926	1.858495	1.830431	0.009486	2.028804	23.680000	2.021586	24.130000	
3.536245	3.534356	1.832394	1.701963	0.010771	1.812280	36.540000	1.807216	35.830000	
3.444037	3.441573	1.814853	1.626721	0.010947	1.705416	41.760000	1.705039	41.030000	
3.388133	3.385008	1.804877	1.580131	0.011374	1.666729	44.320000	1.669559	43.240000	
3.337492	3.333889	1.793042	1.540846	0.011087	1.668810	45.020000	1.667188	44.050000	
3.319509	3.315445	1.789078	1.526367	0.010846	1.647628	45.620000	1.648287	45.260000	
3.276834	3.272097	1.779626	1.492471	0.011147	1.646031	46.020000	1.643432	45.620000	
3.272327	3.266985	1.777555	1.489430	0.011249	1.635966	46.500000	1.629144	46.070000	
3.262738	3.256719	1.774456	1.482263	0.011467	1.623596	47.240000	1.612021	46.940000	
3.255062	3.248160	1.770630	1.477530	0.011999	1.621060	46.940000	1.605996	47.290000	
3.217836	3.210092	1.762679	1.447413	0.012386	1.603719	47.720000	1.593909	47.450000	
3.241795	3.233064	1.765101	1.467962	0.012930	1.608150	47.620000	1.596812	47.610000	
3.197568	3.187891	1.754373	1.433517	0.013347	1.580702	48.560000	1.566549	49.080000	
3.185569	3.174937	1.751369	1.423568	0.013721	1.579750	48.560000	1.565169	49.180000	
3.193707	3.182143	1.751759	1.430383	0.014015	1.603603	48.280000	1.584460	48.670000	
3.184188	3.171513	1.749408	1.422105	0.014492	1.594394	48.180000	1.573806	49.220000	
3.189353	3.175705	1.749004	1.426702	0.014755	1.603619	48.460000	1.573358	49.330000	
3.195917	3.181427	1.751451	1.429975	0.014860	1.615990	48.140000	1.597559	48.830000	
