Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
2.652018	1.914655	0.010274	0.324981	90.620000	0.318465	90.720000	
2.668455	1.937637	0.010043	0.332373	90.620000	0.321995	90.810000	
2.677233	1.940779	0.009988	0.328374	90.680000	0.321827	90.850000	
2.661231	1.919334	0.009925	0.323052	90.800000	0.316524	90.710000	
2.692466	1.938506	0.009956	0.320054	90.840000	0.318062	90.650000	
2.662480	1.902082	0.009911	0.318277	91.100000	0.314308	90.980000	
2.710340	1.936378	0.009959	0.324629	90.640000	0.322236	90.720000	
2.662458	1.918335	0.009456	0.327004	90.700000	0.318807	90.890000	
2.705859	1.924201	0.009807	0.329116	90.620000	0.317327	90.770000	
2.732219	1.933127	0.009905	0.328588	90.760000	0.317837	90.940000	
2.706590	1.915375	0.009687	0.326853	90.920000	0.312854	91.140000	
2.686294	1.916106	0.009316	0.321998	91.100000	0.309518	91.140000	
2.693885	1.906925	0.009407	0.321593	91.160000	0.312836	91.040000	
2.729286	1.921497	0.009543	0.320218	91.420000	0.312511	91.130000	
2.761855	1.925124	0.009773	0.317625	91.300000	0.311187	91.050000	
2.764332	1.943766	0.009473	0.321485	91.140000	0.312259	91.410000	
2.803670	1.937507	0.009886	0.326547	90.860000	0.318870	91.130000	
2.797984	1.948576	0.009588	0.324015	90.960000	0.315278	91.210000	
2.797898	1.936819	0.009611	0.322311	91.040000	0.313898	91.240000	
2.772445	1.911794	0.009502	0.317759	91.240000	0.309267	91.290000	
2.846186	1.928990	0.010016	0.319595	91.160000	0.313732	91.280000	
2.832718	1.951678	0.009520	0.321825	91.140000	0.317101	91.190000	
2.862593	1.940000	0.009861	0.313093	91.540000	0.304954	91.470000	
2.850889	1.934938	0.009689	0.316560	91.220000	0.310528	91.150000	
2.814452	1.924353	0.009317	0.307604	91.520000	0.302781	91.690000	
2.846439	1.926350	0.009532	0.311188	91.520000	0.306828	91.440000	
2.823800	1.928444	0.009181	0.311049	91.400000	0.304897	91.360000	
2.872882	1.933748	0.009534	0.314526	91.460000	0.307277	91.410000	
