Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.088459	3.080604	1.244540	1.836064	0.006029	2.110479	27.160000	2.103695	26.840000	
2.594673	2.562233	1.208443	1.353790	0.009317	1.758027	37.720000	1.756833	37.790000	
2.379540	2.318288	1.201728	1.116561	0.010651	1.130409	61.500000	1.119911	61.590000	
2.212557	2.121725	1.195630	0.926095	0.011274	0.824987	71.420000	0.814487	71.920000	
2.101342	1.979018	1.191911	0.787108	0.011811	0.679784	76.580000	0.674140	76.870000	
2.061403	1.907749	1.190517	0.717232	0.012153	0.602870	79.740000	0.604193	79.730000	
1.998134	1.813989	1.186313	0.627675	0.012310	0.561874	81.320000	0.565056	81.180000	
1.951641	1.744758	1.185263	0.559495	0.011997	0.539324	82.380000	0.541355	82.110000	
1.929568	1.700603	1.184143	0.516460	0.011722	0.523278	83.000000	0.524252	82.880000	
1.936751	1.677148	1.182470	0.494678	0.011900	0.509943	83.700000	0.506386	83.500000	
1.937468	1.664136	1.182860	0.481275	0.011317	0.493694	84.040000	0.490636	83.920000	
1.956151	1.658589	1.183620	0.474968	0.011253	0.477898	84.680000	0.478396	84.450000	
1.947908	1.631300	1.182742	0.448558	0.011016	0.463823	85.100000	0.466631	84.780000	
1.983161	1.630323	1.181904	0.448419	0.011369	0.454738	85.380000	0.456963	85.350000	
1.995882	1.627433	1.180970	0.446463	0.011049	0.444892	85.480000	0.443106	85.630000	
1.992061	1.606035	1.179154	0.426881	0.010829	0.444691	85.860000	0.448204	85.490000	
2.024791	1.602053	1.178649	0.423404	0.011147	0.433037	86.100000	0.440830	86.230000	
2.048137	1.613148	1.178362	0.434786	0.010812	0.425061	86.580000	0.430446	86.240000	
2.093777	1.636447	1.180790	0.455657	0.010749	0.419862	86.520000	0.424385	86.400000	
2.057610	1.593259	1.177699	0.415560	0.010354	0.421663	86.360000	0.424236	86.500000	
