Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.146766	4.139774	1.928617	2.211157	0.004357	2.329496	10.000000	2.328973	10.020000	
3.999433	3.970208	1.908904	2.061304	0.006473	2.451886	9.440000	2.449532	9.360000	
3.856588	3.792218	1.888100	1.904118	0.008696	2.246349	14.800000	2.238970	14.500000	
3.756280	3.651711	1.869048	1.782663	0.010102	1.958994	29.200000	1.948363	28.660000	
3.668091	3.526224	1.850586	1.675637	0.010682	1.775658	37.540000	1.767271	37.300000	
3.665330	3.486557	1.843550	1.643007	0.011012	1.704791	41.920000	1.700313	41.090000	
3.653266	3.447427	1.834171	1.613256	0.010735	1.680303	43.800000	1.676133	42.890000	
3.674201	3.424347	1.828606	1.595741	0.011289	1.653460	45.580000	1.643677	45.360000	
3.664919	3.386120	1.820931	1.565190	0.011115	1.634222	46.280000	1.621032	46.420000	
3.705269	3.392479	1.820188	1.572290	0.011165	1.595897	47.880000	1.574725	48.280000	
3.723564	3.377662	1.815919	1.561743	0.011170	1.582171	48.780000	1.555784	49.080000	
3.752992	3.369772	1.814903	1.554869	0.011302	1.546378	49.700000	1.520955	50.460000	
3.764735	3.351739	1.810657	1.541082	0.011201	1.500123	51.680000	1.481238	51.880000	
3.777530	3.325929	1.809316	1.516613	0.011342	1.478216	53.020000	1.464122	53.190000	
3.811839	3.322363	1.807169	1.515194	0.011444	1.483825	53.380000	1.473243	53.410000	
3.818973	3.299562	1.804042	1.495519	0.011357	1.430420	54.700000	1.416203	55.290000	
3.855029	3.302590	1.802202	1.500388	0.011352	1.427334	55.680000	1.414080	55.630000	
3.912378	3.318921	1.806433	1.512488	0.011497	1.401514	56.720000	1.384978	56.660000	
3.928241	3.303930	1.803296	1.500634	0.011439	1.374901	58.340000	1.360652	57.850000	
3.943494	3.283914	1.799768	1.484146	0.011466	1.356461	58.680000	1.336942	58.890000	
