Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.255090	3.251031	1.221468	2.029563	0.005289	2.294291	10.000000	2.292694	9.980000	
3.051692	3.036956	1.211639	1.825317	0.006938	2.195882	13.920000	2.187796	14.130000	
2.902961	2.873188	1.205303	1.667885	0.008462	1.943397	25.120000	1.932915	26.040000	
2.763321	2.715524	1.198728	1.516796	0.009720	1.569661	42.320000	1.556678	42.720000	
2.677022	2.612407	1.193045	1.419362	0.010246	1.225698	57.800000	1.215304	57.490000	
2.615203	2.532957	1.189944	1.343013	0.010672	1.068213	62.500000	1.054386	62.320000	
2.578018	2.477826	1.187757	1.290068	0.011016	1.019281	63.620000	1.011515	63.740000	
2.529474	2.410211	1.184579	1.225633	0.011370	0.937957	66.440000	0.933193	66.630000	
2.490247	2.348735	1.182540	1.166195	0.011894	0.915663	67.800000	0.906800	67.770000	
2.469626	2.306423	1.180808	1.125615	0.012272	0.848825	70.300000	0.836056	70.290000	
2.398645	2.222629	1.177229	1.045400	0.011976	0.830176	71.340000	0.811860	71.610000	
2.384088	2.180559	1.174639	1.005920	0.012645	0.837719	72.280000	0.818606	71.730000	
2.366276	2.143990	1.172467	0.971523	0.012698	0.822029	72.780000	0.805679	72.700000	
2.330426	2.090127	1.169308	0.920819	0.012716	0.796374	73.820000	0.779776	73.730000	
2.336349	2.068289	1.170737	0.897551	0.013200	0.743657	75.320000	0.724501	75.850000	
2.311556	2.035264	1.168322	0.866942	0.012733	0.748686	75.440000	0.730942	75.660000	
2.352289	2.047574	1.169132	0.878441	0.013199	0.736219	75.460000	0.721327	76.180000	
2.313887	2.001484	1.166779	0.834705	0.012757	0.715075	76.900000	0.698354	77.140000	
2.305419	1.969244	1.167120	0.802124	0.012983	0.703408	77.080000	0.688880	77.550000	
2.325804	1.964300	1.165749	0.798551	0.013245	0.681547	77.500000	0.662911	78.090000	
