Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.780371	3.777171	1.556021	2.221151	0.003807	2.238610	16.820000	2.237909	17.090000	
3.577408	3.563727	1.487463	2.076264	0.005710	2.251824	16.080000	2.248967	15.880000	
3.383444	3.352459	1.415250	1.937209	0.007939	2.109028	20.480000	2.107296	20.390000	
3.266608	3.216707	1.367568	1.849139	0.009179	1.932732	27.660000	1.928760	27.350000	
3.178244	3.109203	1.330300	1.778903	0.009890	1.786417	35.760000	1.787915	35.670000	
3.086121	2.996664	1.289053	1.707611	0.010485	1.723365	39.660000	1.727481	39.640000	
3.030392	2.918494	1.261225	1.657269	0.011110	1.698546	41.640000	1.688812	41.460000	
2.991725	2.862300	1.241357	1.620943	0.011137	1.732014	42.100000	1.717221	41.860000	
3.007436	2.856440	1.239115	1.617325	0.011471	1.716148	41.800000	1.702628	42.340000	
2.981690	2.815441	1.223095	1.592346	0.011296	1.696905	43.640000	1.677169	44.200000	
2.965590	2.782011	1.205163	1.576848	0.011281	1.698379	44.480000	1.680555	45.000000	
2.989507	2.788183	1.208575	1.579608	0.011295	1.668857	46.080000	1.648965	46.140000	
2.977126	2.761678	1.196773	1.564905	0.011124	1.673606	47.140000	1.656114	46.730000	
2.982363	2.749010	1.189296	1.559714	0.011151	1.663519	47.480000	1.654890	47.210000	
2.982788	2.733184	1.180600	1.552584	0.011108	1.640282	47.700000	1.629748	48.280000	
3.014502	2.750146	1.185130	1.565016	0.011003	1.623265	48.420000	1.613977	48.610000	
3.050010	2.764412	1.194015	1.570397	0.011165	1.635896	48.480000	1.631787	48.220000	
3.040250	2.743308	1.182488	1.560820	0.010946	1.644809	49.180000	1.644121	48.820000	
3.071749	2.746757	1.183534	1.563222	0.011333	1.572449	50.740000	1.563150	51.030000	
3.062483	2.730548	1.173414	1.557134	0.010982	1.606618	51.240000	1.595575	51.300000	
